日期,经度,纬度,车辆运行模式,制动踏板位置,加速踏板位置,档位,钥匙状态,驾驶模式,车速,电机状态,电机转矩,电机转速,电机控制器电流,电机控制器电压,电机温度,电机控制器温度,总电流,总电压,绝缘阻值,剩余电量,电池最高单体电压,电池最低单体电压,总行驶里程
2018/11/20 14:15:16,121.4354,31.02816,行驶,踩下,0%,D,ON,正常模式,16.40625km/h,准备完毕,-7Nm,1175rpm,-7A,112V,19℃,24℃,-5.6A,111.6V,3000kOhm,28%,3605mV,3597mV,3620.594km
2018/11/20 14:15:18,121.4353,31.02814,行驶,未踩,20%,D,ON,正常模式,13.89063km/h,准备完毕,15.75Nm,1009rpm,18A,112V,19℃,24℃,18.5A,111.1V,3000kOhm,28%,3608mV,3600mV,3620.594km
2018/11/20 14:15:20,121.4352,31.02811,行驶,未踩,25%,D,ON,正常模式,16.17188km/h,准备完毕,26.75Nm,1181rpm,35A,111V,19℃,24℃,34.6A,110.6V,3000kOhm,28%,3581mV,3571mV,3620.594km
2018/11/20 14:15:22,121.4351,31.02807,行驶,未踩,26%,D,ON,正常模式,19.45313km/h,准备完毕,26.75Nm,1411rpm,41A,112V,19℃,24℃,41.4A,110.4V,3000kOhm,28%,3576mV,3568mV,3620.594km
2018/11/20 14:15:24,121.435,31.02804,行驶,未踩,22%,D,ON,正常模式,18.57813km/h,准备完毕,15.75Nm,1341rpm,22A,111V,19℃,24℃,17.3A,111.1V,2999kOhm,28%,3578mV,3571mV,3620.594km
2018/11/20 14:15:26,0,0,行驶,未踩,22%,D,ON,正常模式,20.21875km/h,准备完毕,15.75Nm,1468rpm,25A,111V,19℃,24℃,25.5A,110.8V,3000kOhm,28%,3582mV,3572mV,3620.594km
2018/11/20 14:15:28,0,0,行驶,未踩,0%,D,ON,正常模式,19.95313km/h,准备完毕,-6Nm,1442rpm,-8A,112V,19℃,24℃,-6.4A,111.6V,3000kOhm,28%,3598mV,3575mV,3620.594km
2018/11/20 14:15:30,0,0,行驶,未踩,0%,D,ON,正常模式,19.07813km/h,准备完毕,-6Nm,1384rpm,-7A,112V,19℃,24℃,-6.1A,111.6V,3000kOhm,28%,3606mV,3584mV,3620.594km
2018/11/20 14:15:32,121.4346,31.0279,行驶,踩下,0%,D,ON,正常模式,17.14063km/h,准备完毕,-8Nm,1231rpm,-8A,113V,19℃,24℃,-7.2A,111.6V,3000kOhm,28%,3608mV,3597mV,3620.594km
2018/11/20 14:15:40,121.4345,31.02786,行驶,踩下,0%,D,ON,正常模式,14.75km/h,准备完毕,-5Nm,1057rpm,-5A,112V,19℃,24℃,-2.4A,111.5V,2999kOhm,28%,3608mV,3597mV,3620.594km
2018/11/20 14:15:42,121.4344,31.02785,行驶,未踩,0%,D,ON,正常模式,10.09375km/h,准备完毕,0Nm,731rpm,0A,112V,19℃,24℃,2.1A,111.4V,3000kOhm,28%,3608mV,3597mV,3620.688km
2018/11/20 14:15:44,121.4344,31.02789,行驶,未踩,17%,D,ON,正常模式,11.60938km/h,准备完毕,13.75Nm,847rpm,13A,112V,19℃,24℃,14.7A,111.1V,2999kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:15:46,121.4344,31.02793,行驶,未踩,20%,D,ON,正常模式,14.10938km/h,准备完毕,17.5Nm,1033rpm,21A,112V,19℃,24℃,19.2A,111V,3000kOhm,28%,3600mV,3592mV,3620.688km
2018/11/20 14:15:48,121.4343,31.02799,行驶,未踩,19%,D,ON,正常模式,17.26563km/h,准备完毕,12.75Nm,1256rpm,17A,112V,19℃,25℃,18.2A,111V,3000kOhm,28%,3594mV,3586mV,3620.688km
2018/11/20 14:15:50,121.4343,31.02806,行驶,未踩,18%,D,ON,正常模式,19.21875km/h,准备完毕,9.75Nm,1394rpm,14A,112V,19℃,25℃,13.9A,111.1V,3000kOhm,28%,3592mV,3585mV,3620.688km
2018/11/20 14:15:52,121.4342,31.02814,行驶,未踩,13%,D,ON,正常模式,19.53125km/h,准备完毕,3.75Nm,1413rpm,6A,112V,19℃,25℃,7.5A,111.3V,3000kOhm,28%,3592mV,3585mV,3620.688km
2018/11/20 14:15:54,121.4342,31.02822,行驶,踩下,0%,D,ON,正常模式,17.45313km/h,准备完毕,-8Nm,1246rpm,-9A,112V,19℃,25℃,-6.4A,111.6V,3000kOhm,28%,3594mV,3587mV,3620.688km
2018/11/20 14:15:56,121.4342,31.0283,行驶,未踩,19%,D,ON,正常模式,15.20313km/h,准备完毕,13.75Nm,1106rpm,16A,112V,19℃,25℃,17.9A,111V,3000kOhm,28%,3603mV,3594mV,3620.688km
2018/11/20 14:15:58,121.4341,31.02835,行驶,踩下,0%,D,ON,正常模式,13.73438km/h,准备完毕,-4Nm,978rpm,-4A,113V,19℃,25℃,-2A,111.5V,3000kOhm,28%,3605mV,3597mV,3620.688km
2018/11/20 14:16:00,121.434,31.02836,行驶,踩下,0%,D,ON,正常模式,7.5km/h,准备完毕,0Nm,527rpm,0A,112V,19℃,25℃,1.5A,111.4V,3000kOhm,28%,3605mV,3597mV,3620.688km
2018/11/20 14:16:02,121.434,31.02835,行驶,踩下,0%,D,ON,正常模式,4.78125km/h,准备完毕,0Nm,335rpm,0A,112V,20℃,24℃,1.1A,111.5V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:04,121.434,31.02835,行驶,未踩,0%,D,ON,正常模式,2.53125km/h,准备完毕,0Nm,178rpm,0A,113V,20℃,24℃,0.9A,111.5V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:06,121.434,31.02835,行驶,未踩,0%,D,ON,正常模式,1.359375km/h,准备完毕,0Nm,97rpm,0A,112V,19℃,24℃,1.3A,111.5V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:08,121.434,31.02835,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,113V,20℃,24℃,0.9A,111.5V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:10,121.434,31.02834,行驶,踩下,0%,N,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,112V,20℃,24℃,0.9A,111.5V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:12,121.434,31.02834,行驶,踩下,0%,N,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,112V,20℃,24℃,0.9A,111.5V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:14,121.434,31.02835,行驶,未踩,0%,N,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,113V,20℃,24℃,1.6A,111.5V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:16,121.434,31.02835,下电,未踩,0%,P,ACC,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,112V,20℃,24℃,0A,111.2V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:18,121.4339,31.02835,休眠,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,112V,20℃,24℃,0A,33.9V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:20,121.4339,31.02835,休眠,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,0A,112V,20℃,24℃,0A,41.6V,3000kOhm,28%,3603mV,3597mV,3620.688km
2018/11/20 14:16:22,121.4339,31.02835
2018/11/20 14:57:09,121.4341,31.02843,行驶,未踩,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,112V,18℃,22℃,0.9A,111.6V,3000kOhm,28%,3609mV,3601mV,3620.688km
2018/11/20 14:57:27,121.4341,31.02832,行驶,未踩,21%,D,ON,正常模式,14.75km/h,准备完毕,18.5Nm,1081rpm,21A,112V,17℃,23℃,25.2A,111V,2999kOhm,28%,3595mV,3587mV,3620.797km
2018/11/20 14:57:29,121.4342,31.02826,行驶,未踩,20%,D,ON,正常模式,17.14063km/h,准备完毕,14.75Nm,1252rpm,19A,112V,18℃,23℃,20.2A,111V,3000kOhm,28%,3594mV,3585mV,3620.797km
2018/11/20 14:57:31,121.4342,31.02819,行驶,未踩,18%,D,ON,正常模式,18.59375km/h,准备完毕,9.75Nm,1345rpm,14A,112V,18℃,23℃,15.1A,111.2V,2999kOhm,28%,3592mV,3584mV,3620.797km
2018/11/20 14:57:33,121.4343,31.02812,行驶,未踩,10%,D,ON,正常模式,18.64063km/h,准备完毕,1.75Nm,1355rpm,3A,112V,18℃,23℃,3.8A,111.4V,3000kOhm,28%,3592mV,3584mV,3620.797km
2018/11/20 14:57:35,121.4343,31.02803,行驶,未踩,0%,D,ON,正常模式,16.25km/h,准备完毕,-6Nm,1161rpm,-6A,112V,18℃,23℃,-4.9A,111.7V,2999kOhm,28%,3597mV,3588mV,3620.797km
2018/11/20 14:57:37,121.4343,31.02797,行驶,踩下,0%,D,ON,正常模式,12.51563km/h,准备完毕,-3Nm,892rpm,-2A,112V,18℃,23℃,-0.8A,111.6V,3000kOhm,28%,3605mV,3597mV,3620.797km
2018/11/20 14:57:39,121.4344,31.02793,行驶,踩下,0%,D,ON,正常模式,5.234375km/h,准备完毕,0Nm,340rpm,0A,112V,19℃,23℃,1A,111.5V,3000kOhm,28%,3607mV,3600mV,3620.797km
2018/11/20 14:57:41,121.4344,31.02791,行驶,未踩,0%,D,ON,正常模式,1.6875km/h,准备完毕,0Nm,114rpm,0A,113V,19℃,23℃,1.3A,111.5V,3000kOhm,28%,3607mV,3600mV,3620.797km
2018/11/20 14:57:43,121.4344,31.02791,行驶,未踩,14%,D,ON,正常模式,0km/h,准备完毕,15.75Nm,0rpm,2A,112V,18℃,23℃,3.1A,111.5V,3000kOhm,28%,3607mV,3600mV,3620.797km
2018/11/20 14:57:45,121.4344,31.0279,行驶,未踩,12%,D,ON,正常模式,1.84375km/h,准备完毕,10.75Nm,137rpm,2A,112V,18℃,23℃,4.1A,111.5V,3000kOhm,28%,3607mV,3600mV,3620.797km
2018/11/20 14:57:47,121.4344,31.02789,行驶,未踩,23%,D,ON,正常模式,2.296875km/h,准备完毕,36.75Nm,184rpm,14A,113V,18℃,23℃,11.3A,111.3V,3000kOhm,28%,3606mV,3599mV,3620.797km
2018/11/20 14:57:49,121.4344,31.02788,行驶,未踩,20%,D,ON,正常模式,7.265625km/h,准备完毕,23.75Nm,538rpm,15A,111V,18℃,23℃,15.7A,111.1V,3000kOhm,28%,3604mV,3597mV,3620.797km
2018/11/20 14:57:51,121.4344,31.02785,行驶,未踩,25%,D,ON,正常模式,10.73438km/h,准备完毕,32.75Nm,793rpm,31A,111V,18℃,23℃,31.4A,110.8V,2999kOhm,28%,3595mV,3588mV,3620.797km
2018/11/20 14:57:53,121.4345,31.02784,行驶,未踩,24%,D,ON,正常模式,14.03125km/h,准备完毕,24.75Nm,1032rpm,28A,112V,18℃,24℃,26.6A,110.9V,3000kOhm,28%,3592mV,3585mV,3620.797km
2018/11/20 14:57:55,121.4346,31.02784,行驶,未踩,23%,D,ON,正常模式,16.78125km/h,准备完毕,20.75Nm,1217rpm,27A,111V,19℃,24℃,30.3A,110.8V,3000kOhm,28%,3588mV,3580mV,3620.797km
2018/11/20 14:57:57,121.4347,31.02787,行驶,未踩,23%,D,ON,正常模式,17.73438km/h,准备完毕,19.75Nm,1288rpm,28A,112V,19℃,24℃,28.4A,110.8V,3000kOhm,28%,3585mV,3578mV,3620.891km
2018/11/20 14:57:59,121.4347,31.02789,行驶,未踩,18%,D,ON,正常模式,17.625km/h,准备完毕,10.75Nm,1272rpm,14A,112V,19℃,24℃,18.3A,111V,3000kOhm,28%,3585mV,3578mV,3620.891km
2018/11/20 14:58:01,121.4348,31.02792,行驶,未踩,5%,D,ON,正常模式,16.0625km/h,准备完毕,-2Nm,1155rpm,-2A,113V,19℃,24℃,-1.8A,111.5V,3000kOhm,28%,3608mV,3579mV,3620.891km
2018/11/20 14:58:03,121.4349,31.02794,行驶,未踩,3%,D,ON,正常模式,14.98438km/h,准备完毕,0Nm,1068rpm,0A,112V,19℃,24℃,1.1A,111.5V,3000kOhm,28%,3603mV,3592mV,3620.891km
2018/11/20 14:58:05,121.435,31.02796,行驶,踩下,0%,D,ON,正常模式,12km/h,准备完毕,-2Nm,829rpm,-2A,112V,19℃,24℃,-0.8A,111.5V,3000kOhm,28%,3603mV,3595mV,3620.891km
2018/11/20 14:58:07,121.4351,31.02798,行驶,踩下,0%,D,ON,正常模式,7.546875km/h,准备完毕,0Nm,527rpm,0A,113V,19℃,24℃,1.3A,111.5V,3000kOhm,28%,3604mV,3598mV,3620.891km
2018/11/20 14:58:09,121.4351,31.02798,行驶,踩下,0%,D,ON,正常模式,5.390625km/h,准备完毕,0Nm,396rpm,0A,113V,21℃,23℃,0.9A,111.5V,3000kOhm,28%,3604mV,3598mV,3620.891km
2018/11/20 14:58:11,121.4352,31.02799,行驶,未踩,4%,D,ON,正常模式,6.453125km/h,准备完毕,0Nm,468rpm,0A,112V,21℃,23℃,0.8A,111.5V,2999kOhm,28%,3604mV,3598mV,3620.891km
2018/11/20 14:58:13,121.4352,31.028,行驶,踩下,0%,D,ON,正常模式,5.484375km/h,准备完毕,0Nm,377rpm,0A,113V,21℃,23℃,1.8A,111.5V,2999kOhm,28%,3604mV,3598mV,3620.891km
2018/11/20 14:58:15,121.4352,31.028,行驶,未踩,0%,D,ON,正常模式,1.546875km/h,准备完毕,0Nm,109rpm,0A,112V,21℃,23℃,1.6A,111.5V,3000kOhm,28%,3604mV,3598mV,3620.891km
2018/11/20 14:58:17,121.4352,31.028,行驶,未踩,27%,D,ON,正常模式,5.359375km/h,准备完毕,43.75Nm,424rpm,26A,112V,20℃,23℃,28.2A,110.9V,3000kOhm,28%,3604mV,3598mV,3620.891km
2018/11/20 14:58:19,121.4353,31.02801,行驶,未踩,23%,D,ON,正常模式,13.67188km/h,准备完毕,23.75Nm,1018rpm,26A,111V,20℃,24℃,33.8A,110.7V,3000kOhm,28%,3600mV,3571mV,3620.891km
2018/11/20 14:58:21,121.4353,31.02804,行驶,未踩,17%,D,ON,正常模式,15.48438km/h,准备完毕,9.75Nm,1124rpm,11A,112V,20℃,24℃,13A,111.2V,3000kOhm,28%,3600mV,3583mV,3620.891km
2018/11/20 14:58:23,121.4354,31.02806,行驶,未踩,19%,D,ON,正常模式,17.34375km/h,准备完毕,11.75Nm,1263rpm,16A,112V,20℃,24℃,16.5A,111.1V,2999kOhm,28%,3593mV,3583mV,3620.891km
2018/11/20 14:58:25,0,0,行驶,未踩,22%,D,ON,正常模式,19.71875km/h,准备完毕,16.5Nm,1433rpm,25A,111V,20℃,24℃,26.5A,110.8V,3000kOhm,28%,3592mV,3585mV,3620.891km
2018/11/20 14:58:27,0,0,行驶,未踩,18%,D,ON,正常模式,22.10938km/h,准备完毕,9.75Nm,1605rpm,16A,112V,20℃,24℃,17.5A,111V,3000kOhm,28%,3590mV,3582mV,3621km
2018/11/20 14:58:29,0,0,行驶,未踩,17%,D,ON,正常模式,22.625km/h,准备完毕,6.75Nm,1638rpm,11A,112V,20℃,24℃,12.8A,111.1V,2999kOhm,28%,3589mV,3582mV,3621km
2018/11/20 14:58:31,0,0,行驶,未踩,17%,D,ON,正常模式,23.5km/h,准备完毕,6.75Nm,1704rpm,12A,112V,20℃,24℃,13.2A,111.1V,3000kOhm,28%,3589mV,3582mV,3621km
2018/11/20 14:58:33,0,0,行驶,未踩,19%,D,ON,正常模式,24.03125km/h,准备完毕,8.75Nm,1741rpm,16A,112V,20℃,24℃,16.9A,111V,3000kOhm,28%,3593mV,3585mV,3621km
2018/11/20 14:58:35,0,0,行驶,未踩,18%,D,ON,正常模式,24.46875km/h,准备完毕,7.75Nm,1770rpm,14A,111V,20℃,24℃,13.7A,111.1V,3000kOhm,28%,3593mV,3585mV,3621km
2018/11/20 14:58:37,0,0,行驶,未踩,21%,D,ON,正常模式,25.03125km/h,准备完毕,10.75Nm,1813rpm,20A,111V,20℃,24℃,21.5A,110.9V,2999kOhm,28%,3592mV,3585mV,3621km
2018/11/20 14:59:09,0,0,行驶,未踩,20%,D,ON,正常模式,30.35938km/h,准备完毕,8.75Nm,2199rpm,20A,111V,20℃,25℃,18.6A,110.9V,3000kOhm,27%,3585mV,3578mV,3621.297km
2018/11/20 14:59:11,0,0,行驶,未踩,11%,D,ON,正常模式,30.21875km/h,准备完毕,0.75Nm,2193rpm,2A,112V,20℃,25℃,3.4A,111.2V,2999kOhm,27%,3585mV,3578mV,3621.297km
2018/11/20 14:59:13,0,0,行驶,未踩,20%,D,ON,正常模式,29.625km/h,准备完毕,8.75Nm,2147rpm,19A,112V,20℃,25℃,20.5A,110.8V,2999kOhm,27%,3588mV,3581mV,3621.297km
2018/11/20 14:59:15,0,0,行驶,未踩,20%,D,ON,正常模式,29.95313km/h,准备完毕,8.75Nm,2168rpm,19A,111V,20℃,25℃,21.1A,110.8V,3000kOhm,27%,3588mV,3581mV,3621.297km
2018/11/20 14:59:17,0,0,行驶,未踩,17%,D,ON,正常模式,29.79688km/h,准备完毕,4.75Nm,2160rpm,10A,111V,20℃,25℃,12A,111V,3000kOhm,27%,3586mV,3578mV,3621.297km
2018/11/20 14:59:19,0,0,行驶,未踩,16%,D,ON,正常模式,28.98438km/h,准备完毕,4.75Nm,2099rpm,10A,112V,20℃,25℃,11.5A,111V,3000kOhm,27%,3586mV,3579mV,3621.297km
2018/11/20 14:59:21,0,0,行驶,未踩,16%,D,ON,正常模式,28.54688km/h,准备完毕,4.75Nm,2056rpm,10A,112V,20℃,25℃,9.5A,111.1V,2999kOhm,27%,3589mV,3582mV,3621.391km
2018/11/20 14:59:23,0,0,行驶,未踩,19%,D,ON,正常模式,28.34375km/h,准备完毕,7.75Nm,2052rpm,16A,112V,20℃,25℃,17.8A,110.9V,3000kOhm,27%,3589mV,3583mV,3621.391km
2018/11/20 14:59:25,0,0,行驶,未踩,21%,D,ON,正常模式,29.17188km/h,准备完毕,9.75Nm,2119rpm,22A,111V,20℃,25℃,22.3A,110.8V,3000kOhm,27%,3589mV,3582mV,3621.391km
2018/11/20 14:59:27,0,0,行驶,未踩,16%,D,ON,正常模式,29.60938km/h,准备完毕,4.75Nm,2143rpm,11A,112V,20℃,25℃,14.3A,111V,3000kOhm,27%,3586mV,3578mV,3621.391km
2018/11/20 14:59:29,0,0,行驶,未踩,17%,D,ON,正常模式,28.85938km/h,准备完毕,5.75Nm,2089rpm,13A,111V,20℃,25℃,14A,111V,3000kOhm,27%,3586mV,3578mV,3621.391km
2018/11/20 14:59:31,0,0,行驶,未踩,0%,D,ON,正常模式,27.51563km/h,准备完毕,-7Nm,1978rpm,-13A,112V,20℃,25℃,-11.3A,111.6V,3000kOhm,27%,3588mV,3581mV,3621.391km
2018/11/20 14:59:33,0,0,行驶,未踩,0%,D,ON,正常模式,23.96875km/h,准备完毕,-7Nm,1723rpm,-11A,113V,20℃,25℃,-9.5A,111.6V,3000kOhm,27%,3591mV,3584mV,3621.5km
2018/11/20 14:59:35,0,0,行驶,未踩,0%,D,ON,正常模式,20.57813km/h,准备完毕,-6Nm,1477rpm,-8A,112V,20℃,25℃,-6.6A,111.5V,2999kOhm,27%,3604mV,3598mV,3621.5km
2018/11/20 14:59:37,0,0,行驶,踩下,0%,D,ON,正常模式,17.5km/h,准备完毕,-8Nm,1251rpm,-9A,112V,20℃,25℃,-4.7A,111.5V,3000kOhm,27%,3607mV,3598mV,3621.5km
2018/11/20 14:59:39,121.4409,31.02983,行驶,未踩,0%,D,ON,正常模式,11.28125km/h,准备完毕,0Nm,810rpm,0A,112V,20℃,25℃,0A,111.4V,3000kOhm,27%,3607mV,3598mV,3621.5km
2018/11/20 14:59:41,121.4409,31.02985,行驶,未踩,17%,D,ON,正常模式,10.51563km/h,准备完毕,13.75Nm,764rpm,12A,112V,20℃,25℃,12.1A,111.1V,3000kOhm,27%,3604mV,3598mV,3621.5km
2018/11/20 14:59:43,121.441,31.02985,行驶,未踩,21%,D,ON,正常模式,12.01563km/h,准备完毕,18.5Nm,874rpm,18A,112V,20℃,25℃,18A,111V,3000kOhm,27%,3597mV,3589mV,3621.5km
2018/11/20 14:59:45,121.441,31.02982,行驶,未踩,23%,D,ON,正常模式,13.21875km/h,准备完毕,23.75Nm,951rpm,25A,112V,20℃,25℃,27.6A,110.7V,3000kOhm,27%,3591mV,3583mV,3621.5km
2018/11/20 15:00:07,0,0,行驶,未踩,0%,D,ON,正常模式,23.625km/h,准备完毕,-7Nm,1702rpm,-11A,112V,21℃,25℃,-9.4A,111.5V,3000kOhm,27%,3592mV,3586mV,3621.688km
2018/11/20 15:00:09,0,0,行驶,未踩,0%,D,ON,正常模式,20.8125km/h,准备完毕,-6Nm,1491rpm,-8A,112V,21℃,25℃,-6.7A,111.5V,3000kOhm,27%,3596mV,3589mV,3621.688km
2018/11/20 15:00:11,121.4416,31.02838,行驶,未踩,0%,D,ON,正常模式,16.70313km/h,准备完毕,-6Nm,1197rpm,-6A,112V,21℃,25℃,-4.8A,111.5V,3000kOhm,27%,3605mV,3598mV,3621.688km
2018/11/20 15:00:13,121.4416,31.02831,行驶,未踩,14%,D,ON,正常模式,15.4375km/h,准备完毕,5.75Nm,1111rpm,6A,113V,21℃,25℃,8.4A,111.2V,3000kOhm,27%,3605mV,3598mV,3621.688km
2018/11/20 15:00:15,121.4416,31.02825,行驶,未踩,14%,D,ON,正常模式,15km/h,准备完毕,4.75Nm,1099rpm,5A,112V,21℃,25℃,14.3A,111V,2999kOhm,27%,3602mV,3593mV,3621.688km
2018/11/20 15:00:17,121.4417,31.02822,行驶,未踩,19%,D,ON,正常模式,16.9375km/h,准备完毕,11.75Nm,1235rpm,15A,112V,21℃,25℃,16.9A,111V,2999kOhm,27%,3595mV,3589mV,3621.688km
2018/11/20 15:00:19,121.4418,31.02818,行驶,未踩,15%,D,ON,正常模式,19.23438km/h,准备完毕,4.75Nm,1395rpm,7A,112V,21℃,26℃,8.2A,111.1V,3000kOhm,27%,3593mV,3584mV,3621.688km
2018/11/20 15:00:21,0,0,行驶,未踩,8%,D,ON,正常模式,20.07813km/h,准备完毕,0Nm,1446rpm,0A,112V,21℃,26℃,2.6A,111.3V,3000kOhm,27%,3589mV,3581mV,3621.688km
2018/11/20 15:00:23,0,0,行驶,未踩,11%,D,ON,正常模式,18.92188km/h,准备完毕,2.75Nm,1366rpm,4A,112V,20℃,26℃,5.3A,111.2V,3000kOhm,27%,3592mV,3584mV,3621.688km
2018/11/20 15:00:25,0,0,行驶,未踩,6%,D,ON,正常模式,17.84375km/h,准备完毕,0Nm,1272rpm,0A,112V,20℃,25℃,1A,111.3V,2999kOhm,27%,3595mV,3587mV,3621.688km
2018/11/20 15:00:27,121.4422,31.02805,行驶,未踩,9%,D,ON,正常模式,16.95313km/h,准备完毕,0.75Nm,1227rpm,1A,112V,21℃,25℃,2.4A,111.3V,3000kOhm,27%,3597mV,3590mV,3621.797km
2018/11/20 15:00:29,121.4423,31.028,行驶,未踩,3%,D,ON,正常模式,15.82813km/h,准备完毕,0Nm,1141rpm,0A,112V,20℃,25℃,4.7A,111.3V,2999kOhm,27%,3597mV,3590mV,3621.797km
2018/11/20 15:00:31,121.4423,31.02794,行驶,未踩,0%,D,ON,正常模式,14.26563km/h,准备完毕,-5Nm,1028rpm,-5A,112V,20℃,25℃,-3.3A,111.5V,3000kOhm,27%,3597mV,3590mV,3621.797km
2018/11/20 15:00:33,121.4424,31.02788,行驶,未踩,14%,D,ON,正常模式,13.42188km/h,准备完毕,6.75Nm,974rpm,7A,112V,20℃,25℃,7.1A,111.2V,3000kOhm,27%,3599mV,3593mV,3621.797km
2018/11/20 15:00:35,121.4424,31.02782,行驶,未踩,4%,D,ON,正常模式,12.42188km/h,准备完毕,-2Nm,889rpm,-2A,112V,20℃,25℃,0A,111.4V,2999kOhm,27%,3600mV,3593mV,3621.797km
2018/11/20 15:00:37,121.4424,31.02776,行驶,未踩,12%,D,ON,正常模式,11.46875km/h,准备完毕,4.75Nm,828rpm,4A,112V,20℃,25℃,5.4A,111.3V,3000kOhm,27%,3600mV,3593mV,3621.797km
2018/11/20 15:00:39,121.4424,31.02771,行驶,未踩,5%,D,ON,正常模式,11.20313km/h,准备完毕,0Nm,804rpm,0A,112V,20℃,26℃,3.3A,111.3V,3000kOhm,27%,3599mV,3593mV,3621.797km
2018/11/20 15:00:41,121.4424,31.02766,行驶,踩下,0%,D,ON,正常模式,9.828125km/h,准备完毕,0Nm,697rpm,0A,112V,20℃,25℃,1.8A,111.3V,3000kOhm,27%,3597mV,3592mV,3621.797km
2018/11/20 15:00:43,121.4424,31.02762,行驶,未踩,4%,D,ON,正常模式,7.671875km/h,准备完毕,0Nm,552rpm,0A,113V,22℃,25℃,1.6A,111.4V,3000kOhm,27%,3597mV,3592mV,3621.797km
2018/11/20 15:00:45,121.4425,31.02761,行驶,未踩,18%,D,ON,正常模式,8.15625km/h,准备完毕,17.5Nm,602rpm,12A,112V,20℃,25℃,14.1A,111.1V,3000kOhm,27%,3599mV,3592mV,3621.797km
2018/11/20 15:00:47,121.4425,31.02759,行驶,未踩,21%,D,ON,正常模式,10.65625km/h,准备完毕,22.75Nm,786rpm,20A,112V,20℃,26℃,21.7A,110.9V,3000kOhm,27%,3596mV,3590mV,3621.797km
2018/11/20 15:00:49,121.4426,31.02756,行驶,未踩,19%,D,ON,正常模式,13.73438km/h,准备完毕,15.75Nm,1004rpm,16A,112V,20℃,26℃,17.3A,110.9V,3000kOhm,27%,3593mV,3586mV,3621.797km
2018/11/20 15:00:51,121.4426,31.02751,行驶,未踩,11%,D,ON,正常模式,15.34375km/h,准备完毕,3.75Nm,1107rpm,4A,112V,20℃,26℃,5.6A,111.2V,3000kOhm,27%,3588mV,3581mV,3621.797km
2018/11/20 15:00:53,121.4427,31.02745,行驶,未踩,12%,D,ON,正常模式,15.1875km/h,准备完毕,2.75Nm,1094rpm,3A,112V,20℃,26℃,4.3A,111.3V,3000kOhm,27%,3590mV,3583mV,3621.797km
2018/11/20 15:00:59,121.4427,31.02737,行驶,未踩,0%,D,ON,正常模式,13.90625km/h,准备完毕,-5Nm,1000rpm,-5A,113V,20℃,26℃,-3.2A,111.4V,3000kOhm,27%,3594mV,3587mV,3621.891km
2018/11/20 15:01:01,121.4427,31.02731,行驶,未踩,0%,D,ON,正常模式,11.75km/h,准备完毕,-2Nm,842rpm,-2A,113V,20℃,26℃,0A,111.4V,3000kOhm,27%,3598mV,3591mV,3621.891km
2018/11/20 15:01:03,121.4427,31.02726,行驶,踩下,0%,D,ON,正常模式,9.1875km/h,准备完毕,0Nm,655rpm,0A,111V,20℃,26℃,1.4A,111.4V,3000kOhm,27%,3600mV,3594mV,3621.891km
2018/11/20 15:01:05,121.4427,31.0272,行驶,未踩,17%,D,ON,正常模式,9.078125km/h,准备完毕,15.75Nm,665rpm,12A,112V,20℃,26℃,13.1A,111.1V,2999kOhm,27%,3600mV,3594mV,3621.891km
2018/11/20 15:01:07,121.4428,31.02721,行驶,未踩,18%,D,ON,正常模式,11.73438km/h,准备完毕,14.75Nm,852rpm,13A,111V,20℃,26℃,15A,111V,3000kOhm,27%,3599mV,3591mV,3621.891km
2018/11/20 15:01:09,121.4429,31.02723,行驶,未踩,15%,D,ON,正常模式,14.03125km/h,准备完毕,7.75Nm,1019rpm,8A,112V,20℃,26℃,9.4A,111.1V,3000kOhm,27%,3592mV,3584mV,3621.891km
2018/11/20 15:01:11,121.443,31.02726,行驶,未踩,13%,D,ON,正常模式,13.67188km/h,准备完毕,5.75Nm,989rpm,6A,112V,20℃,26℃,7.1A,111.2V,3000kOhm,27%,3591mV,3584mV,3621.891km
