日期,经度,纬度,车辆运行模式,制动踏板位置,加速踏板位置,档位,钥匙状态,驾驶模式,车速,电机状态,电机转矩,电机转速,电机控制器电流,电机控制器电压,电机温度,电机控制器温度,总电流,总电压,绝缘阻值,剩余电量,电池最高单体电压,电池最低单体电压,总行驶里程
2019/1/1 15:18:21,0,0,行驶,未踩,6%,D,ON,正常模式,14.90625km/h,准备完毕,1Nm,1049rpm,1A,114V,9℃,13℃,13.2A,113.9V,3000kOhm,53%,3692mV,3686mV,10294.09km
2019/1/1 15:18:23,0,0,行驶,未踩,32%,D,ON,正常模式,18km/h,准备完毕,43Nm,1322rpm,67A,112V,9℃,13℃,71.2A,111.7V,3000kOhm,53%,3660mV,3634mV,10294.09km
2019/1/1 15:18:25,0,0,行驶,未踩,25%,D,ON,正常模式,24.53125km/h,准备完毕,18Nm,1783rpm,35A,113V,9℃,13℃,53.6A,112.1V,2999kOhm,53%,3595mV,3579mV,10294.09km
2019/1/1 15:18:27,0,0,行驶,未踩,31%,D,ON,正常模式,27.14063km/h,准备完毕,32Nm,1984rpm,70A,112V,9℃,13℃,78.6A,111.5V,3000kOhm,53%,3620mV,3592mV,10294.09km
2019/1/1 15:18:29,0,0,行驶,未踩,26%,D,ON,正常模式,29.53125km/h,准备完毕,16Nm,2146rpm,34A,113V,9℃,13℃,45.2A,112.6V,3000kOhm,53%,3633mV,3614mV,10294.09km
2019/1/1 15:18:31,0,0,行驶,未踩,27%,D,ON,正常模式,30.65625km/h,准备完毕,19Nm,2217rpm,43A,113V,10℃,13℃,50.1A,112.2V,3000kOhm,53%,3658mV,3613mV,10294.09km
2019/1/1 15:18:33,0,0,行驶,未踩,22%,D,ON,正常模式,32.5km/h,准备完毕,13Nm,2354rpm,30A,113V,10℃,13℃,43.1A,112.6V,3000kOhm,53%,3637mV,3617mV,10294.09km
2019/1/1 15:18:35,0,0,行驶,未踩,15%,D,ON,正常模式,32km/h,准备完毕,4Nm,2304rpm,8A,114V,10℃,13℃,17.7A,113.6V,3000kOhm,53%,3661mV,3650mV,10294.19km
2019/1/1 15:18:37,0,0,行驶,踩下,0%,D,ON,正常模式,26.25km/h,准备完毕,-14Nm,1864rpm,-19A,115V,10℃,13℃,-10A,114.7V,2999kOhm,53%,3715mV,3674mV,10294.19km
2019/1/1 15:18:39,0,0,行驶,未踩,0%,D,ON,正常模式,21.51563km/h,准备完毕,-6Nm,1537rpm,-7A,115V,10℃,13℃,3A,114.2V,3000kOhm,53%,3694mV,3684mV,10294.19km
2019/1/1 15:18:41,0,0,行驶,未踩,3%,D,ON,正常模式,16.75km/h,准备完毕,-4Nm,1198rpm,-4A,115V,10℃,13℃,6.9A,114.1V,3000kOhm,53%,3699mV,3690mV,10294.19km
2019/1/1 15:18:43,0,0,行驶,未踩,0%,D,ON,正常模式,14.26563km/h,准备完毕,-5Nm,1013rpm,-4A,115V,10℃,13℃,7.9A,114.1V,3000kOhm,53%,3693mV,3685mV,10294.19km
2019/1/1 15:18:45,0,0,行驶,未踩,13%,D,ON,正常模式,13.78125km/h,准备完毕,4Nm,989rpm,4A,114V,10℃,13℃,14.9A,113.9V,2999kOhm,53%,3683mV,3671mV,10294.19km
2019/1/1 15:18:47,0,0,行驶,未踩,13%,D,ON,正常模式,12.67188km/h,准备完毕,4Nm,964rpm,4A,114V,10℃,13℃,13.1A,113.9V,3000kOhm,53%,3676mV,3667mV,10294.19km
2019/1/1 15:18:49,0,0,行驶,未踩,0%,D,ON,正常模式,11.26563km/h,准备完毕,-1Nm,801rpm,0A,115V,10℃,13℃,12A,114V,3000kOhm,53%,3685mV,3675mV,10294.19km
2019/1/1 15:18:51,0,0,行驶,踩下,0%,D,ON,正常模式,8.140625km/h,准备完毕,0Nm,575rpm,0A,114V,9℃,12℃,12.2A,114V,2999kOhm,53%,3684mV,3678mV,10294.19km
2019/1/1 15:18:53,0,0,行驶,未踩,8%,D,ON,正常模式,5.53125km/h,准备完毕,2Nm,443rpm,1A,114V,10℃,12℃,12.5A,114V,3000kOhm,53%,3684mV,3678mV,10294.19km
2019/1/1 15:18:55,0,0,行驶,踩下,0%,D,ON,正常模式,5.4375km/h,准备完毕,0Nm,394rpm,0A,115V,10℃,12℃,12.1A,114V,3000kOhm,53%,3684mV,3678mV,10294.19km
2019/1/1 15:18:57,0,0,行驶,踩下,0%,R,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,114V,10℃,12℃,13.8A,113.9V,3000kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:18:59,0,0,行驶,踩下,0%,R,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,114V,9℃,12℃,12.9A,114V,2999kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:19:01,0,0,行驶,未踩,25%,R,ON,正常模式,0.703125km/h,准备完毕,-15Nm,-43rpm,4A,114V,9℃,12℃,14.4A,113.9V,3000kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:19:03,0,0,行驶,踩下,0%,R,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,114V,9℃,12℃,12.6A,114V,3000kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:19:05,0,0,行驶,未踩,29%,R,ON,正常模式,0.40625km/h,准备完毕,-29Nm,-54rpm,9A,114V,9℃,12℃,17.2A,113.9V,3000kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:19:07,0,0,行驶,未踩,0%,R,ON,正常模式,3.59375km/h,准备完毕,0Nm,-232rpm,0A,115V,9℃,12℃,12.4A,114V,3000kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:19:09,0,0,行驶,未踩,19%,R,ON,正常模式,1.34375km/h,准备完毕,-10Nm,-91rpm,2A,114V,8℃,12℃,13.5A,114V,3000kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:19:11,0,0,行驶,未踩,0%,R,ON,正常模式,1.3125km/h,准备完毕,0Nm,-114rpm,0A,115V,8℃,12℃,12.1A,114V,3000kOhm,53%,3686mV,3679mV,10294.19km
2019/1/1 15:19:13,0,0,行驶,未踩,0%,R,ON,正常模式,1.015625km/h,准备完毕,-1Nm,-64rpm,0A,115V,9℃,12℃,13.2A,114V,2999kOhm,53%,3687mV,3679mV,10294.19km
2019/1/1 15:19:15,0,0,行驶,未踩,14%,R,ON,正常模式,0km/h,准备完毕,-5Nm,0rpm,1A,115V,9℃,12℃,13.5A,114V,2999kOhm,53%,3687mV,3679mV,10294.19km
2019/1/1 15:19:17,0,0,行驶,未踩,0%,R,ON,正常模式,0.75km/h,准备完毕,0Nm,-58rpm,0A,115V,8℃,12℃,12.2A,114.1V,3000kOhm,52%,3687mV,3681mV,10294.19km
2019/1/1 15:19:19,0,0,行驶,未踩,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,115V,8℃,12℃,13.1A,114V,3000kOhm,52%,3687mV,3681mV,10294.19km
2019/1/1 15:19:21,0,0,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,115V,8℃,12℃,12.8A,114V,3000kOhm,52%,3687mV,3681mV,10294.19km
2019/1/1 15:19:23,121.4023,31.00838,行驶,未踩,0%,D,ON,正常模式,0.671875km/h,准备完毕,0Nm,42rpm,0A,115V,8℃,12℃,12.1A,114.1V,3000kOhm,52%,3687mV,3682mV,10294.19km
2019/1/1 15:19:25,121.4023,31.00842,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,115V,8℃,12℃,12.4A,114.1V,3000kOhm,52%,3687mV,3682mV,10294.19km
2019/1/1 15:19:27,121.4023,31.00841,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,115V,8℃,12℃,12.4A,114.1V,3000kOhm,52%,3687mV,3682mV,10294.19km
2019/1/1 15:19:29,121.4023,31.00842,行驶,未踩,20%,D,ON,正常模式,1.671875km/h,准备完毕,31Nm,129rpm,12A,114V,8℃,12℃,17.9A,113.8V,3000kOhm,52%,3687mV,3682mV,10294.19km
2019/1/1 15:19:31,121.4024,31.00842,行驶,踩下,0%,N,ON,正常模式,2.15625km/h,准备完毕,0Nm,138rpm,0A,115V,8℃,12℃,12.6A,114.1V,2999kOhm,52%,3687mV,3679mV,10294.19km
2019/1/1 15:19:33,121.4024,31.00843,行驶,未踩,17%,R,ON,正常模式,0.296875km/h,准备完毕,-9Nm,-29rpm,2A,115V,8℃,12℃,14.3A,114V,3000kOhm,52%,3687mV,3679mV,10294.19km
2019/1/1 15:19:35,121.4024,31.00846,行驶,未踩,0%,R,ON,正常模式,1.203125km/h,准备完毕,-1Nm,-79rpm,0A,115V,8℃,12℃,14.2A,114V,3000kOhm,52%,3687mV,3679mV,10294.19km
2019/1/1 15:19:37,121.4024,31.0085,行驶,未踩,23%,R,ON,正常模式,1.5km/h,准备完毕,-17Nm,-122rpm,6A,114V,8℃,12℃,16.4A,113.9V,3000kOhm,52%,3687mV,3679mV,10294.19km
2019/1/1 15:19:39,121.4024,31.00857,行驶,未踩,0%,R,ON,正常模式,2.578125km/h,准备完毕,0Nm,-183rpm,0A,115V,8℃,12℃,12.1A,114.1V,3000kOhm,52%,3687mV,3679mV,10294.19km
2019/1/1 15:19:41,121.4024,31.00859,行驶,未踩,0%,R,ON,正常模式,1.328125km/h,准备完毕,0Nm,-99rpm,0A,115V,7℃,12℃,12.3A,114.1V,2999kOhm,52%,3687mV,3679mV,10294.19km
2019/1/1 15:19:43,121.4024,31.0086,行驶,踩下,0%,R,ON,正常模式,0.828125km/h,准备完毕,0Nm,-51rpm,0A,115V,8℃,12℃,12.3A,114.1V,3000kOhm,52%,3688mV,3681mV,10294.19km
2019/1/1 15:19:45,121.4024,31.00861,行驶,踩下,0%,P,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,115V,8℃,12℃,12.2A,114.1V,3000kOhm,52%,3689mV,3682mV,10294.19km
2019/1/1 15:19:47,121.4024,31.00862,行驶,踩下,0%,P,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,115V,7℃,12℃,12.2A,114.1V,3000kOhm,52%,3689mV,3682mV,10294.19km
2019/1/1 15:19:49,121.4024,31.00861,休眠,踩下,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,115V,8℃,12℃,0A,54.3V,2999kOhm,52%,3690mV,3682mV,10294.19km
2019/1/1 15:19:51,121.4024,31.00861,休眠,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,115V,8℃,12℃,0A,43.8V,2999kOhm,52%,3699mV,3693mV,10294.19km
2019/1/1 15:19:53,121.4024,31.00862,休眠,未踩,0%,P,OFF,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,115V,8℃,12℃,0A,33.7V,2999kOhm,52%,3699mV,3693mV,10294.19km
2019/1/1 15:52:22,0,0,上电,踩下,0%,P,ON,正常模式,0km/h,高压自检通过,0Nm,0rpm,-1A,116V,3℃,8℃,0A,115.1V,3000kOhm,52%,3724mV,3718mV,10294.19km
2019/1/1 15:52:24,0,0,上电,踩下,0%,P,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,116V,3℃,8℃,2.3A,115.1V,3000kOhm,52%,3724mV,3718mV,10294.19km
2019/1/1 15:52:26,0,0,上电,踩下,0%,P,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,116V,4℃,8℃,2A,115.1V,3000kOhm,52%,3724mV,3715mV,10294.19km
2019/1/1 15:52:28,0,0,上电,踩下,0%,P,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,116V,3℃,8℃,1.9A,115.1V,3000kOhm,52%,3722mV,3715mV,10294.19km
2019/1/1 15:52:30,0,0,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,116V,4℃,8℃,1.7A,115.1V,3000kOhm,52%,3722mV,3715mV,10294.19km
2019/1/1 15:52:32,0,0,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,115V,3℃,8℃,12.1A,114.7V,3000kOhm,52%,3722mV,3715mV,10294.19km
2019/1/1 15:52:34,0,0,行驶,未踩,8%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,115V,3℃,8℃,15.4A,114.5V,3000kOhm,52%,3716mV,3710mV,10294.19km
2019/1/1 15:52:36,0,0,行驶,未踩,20%,D,ON,正常模式,2.625km/h,准备完毕,30Nm,202rpm,15A,115V,2℃,8℃,25.9A,114.1V,3000kOhm,52%,3710mV,3703mV,10294.19km
2019/1/1 15:52:38,121.4045,31.01072,行驶,未踩,15%,D,ON,正常模式,3.28125km/h,准备完毕,16Nm,239rpm,7A,115V,3℃,8℃,22.5A,114.2V,3000kOhm,52%,3702mV,3695mV,10294.19km
2019/1/1 15:52:43,121.4045,31.01068,行驶,未踩,22%,D,ON,正常模式,4.546875km/h,准备完毕,31Nm,328rpm,19A,114V,2℃,9℃,33A,113.9V,3000kOhm,52%,3695mV,3688mV,10294.19km
2019/1/1 15:52:45,121.4046,31.01064,行驶,未踩,34%,D,ON,正常模式,12.51563km/h,准备完毕,54Nm,921rpm,67A,112V,3℃,9℃,78.3A,112.1V,3000kOhm,52%,3667mV,3643mV,10294.3km
2019/1/1 15:52:47,121.4047,31.01062,行驶,未踩,27%,D,ON,正常模式,18.84375km/h,准备完毕,29Nm,1370rpm,45A,113V,3℃,9℃,59.1A,112.5V,3000kOhm,52%,3632mV,3622mV,10294.3km
2019/1/1 15:52:49,0,0,行驶,未踩,23%,D,ON,正常模式,22.17188km/h,准备完毕,17Nm,1607rpm,28A,113V,3℃,10℃,48.3A,113V,2999kOhm,52%,3640mV,3631mV,10294.3km
2019/1/1 15:52:51,121.4049,31.01055,行驶,未踩,41%,D,ON,正常模式,27.98438km/h,准备完毕,50Nm,2027rpm,112A,111V,3℃,10℃,113.8A,110.5V,3000kOhm,52%,3635mV,3594mV,10294.3km
2019/1/1 15:52:53,0,0,行驶,未踩,38%,D,ON,正常模式,35.84375km/h,准备完毕,37Nm,2593rpm,104A,110V,3℃,11℃,123.4A,110.2V,2999kOhm,52%,3522mV,3489mV,10294.3km
2019/1/1 15:52:55,0,0,行驶,未踩,30%,D,ON,正常模式,39.60938km/h,准备完毕,23Nm,2878rpm,67A,111V,3℃,11℃,88.9A,111.1V,3000kOhm,52%,3603mV,3581mV,10294.3km
2019/1/1 15:52:57,0,0,行驶,踩下,0%,D,ON,正常模式,37.73438km/h,准备完毕,-19Nm,2688rpm,-39A,116V,4℃,11℃,4.9A,114.3V,3000kOhm,52%,3650mV,3632mV,10294.3km
2019/1/1 15:52:59,0,0,行驶,踩下,0%,D,ON,正常模式,28.28125km/h,准备完毕,-15Nm,2037rpm,-23A,115V,4℃,12℃,-3.2A,114.8V,3000kOhm,52%,3724mV,3714mV,10294.39km
2019/1/1 15:53:01,0,0,行驶,踩下,0%,D,ON,正常模式,22.29688km/h,准备完毕,-12Nm,1607rpm,-14A,115V,5℃,12℃,7.1A,114.4V,3000kOhm,52%,3703mV,3696mV,10294.39km
2019/1/1 15:53:03,0,0,行驶,未踩,17%,D,ON,正常模式,20.20313km/h,准备完毕,8Nm,1452rpm,11A,114V,5℃,12℃,32.4A,113.4V,2999kOhm,52%,3691mV,3683mV,10294.39km
2019/1/1 15:53:05,0,0,行驶,未踩,22%,D,ON,正常模式,20.89063km/h,准备完毕,16Nm,1510rpm,27A,113V,5℃,11℃,46.5A,112.8V,3000kOhm,52%,3663mV,3654mV,10294.39km
2019/1/1 15:53:07,0,0,行驶,未踩,26%,D,ON,正常模式,22.125km/h,准备完毕,25Nm,1615rpm,41A,113V,5℃,11℃,60.3A,112.3V,3000kOhm,52%,3638mV,3627mV,10294.39km
2019/1/1 15:53:09,0,0,行驶,未踩,36%,D,ON,正常模式,26.875km/h,准备完毕,41Nm,1951rpm,92A,111V,5℃,11℃,107.2A,110.5V,3000kOhm,52%,3633mV,3606mV,10294.39km
2019/1/1 15:53:11,0,0,行驶,未踩,37%,D,ON,正常模式,32.59375km/h,准备完毕,39Nm,2371rpm,103A,110V,6℃,11℃,120A,109.9V,3000kOhm,52%,3573mV,3550mV,10294.39km
2019/1/1 15:53:13,0,0,行驶,未踩,37%,D,ON,正常模式,37.1875km/h,准备完毕,33Nm,2701rpm,95A,111V,6℃,12℃,113.4A,110.1V,3000kOhm,52%,3575mV,3551mV,10294.39km
2019/1/1 15:53:15,0,0,行驶,未踩,35%,D,ON,正常模式,41.17188km/h,准备完毕,27Nm,2977rpm,82A,111V,6℃,12℃,101A,110.5V,3000kOhm,52%,3570mV,3552mV,10294.5km
2019/1/1 15:53:15,0,0,行驶,未踩,35%,D,ON,正常模式,41.17188km/h,准备完毕,27Nm,2977rpm,82A,111V,6℃,12℃,101A,110.5V,3000kOhm,52%,3570mV,3552mV,10294.5km
2019/1/1 15:53:16,0,0,行驶,未踩,35%,D,ON,正常模式,42.90625km/h,准备完毕,25Nm,3124rpm,79A,111V,6℃,12℃,92.5A,110.5V,3000kOhm,52%,3575mV,3556mV,10294.5km
2019/1/1 15:53:18,0,0,行驶,未踩,26%,D,ON,正常模式,42.10938km/h,准备完毕,10Nm,3057rpm,29A,113V,6℃,12℃,49.8A,112.3V,2999kOhm,52%,3653mV,3645mV,10294.5km
2019/1/1 15:53:20,0,0,行驶,未踩,28%,D,ON,正常模式,42.78125km/h,准备完毕,15Nm,3120rpm,45A,112V,7℃,12℃,59.3A,111.8V,3000kOhm,52%,3623mV,3604mV,10294.5km
2019/1/1 15:53:22,0,0,行驶,未踩,24%,D,ON,正常模式,42.42188km/h,准备完毕,10Nm,3064rpm,29A,113V,7℃,12℃,49.3A,112.2V,2999kOhm,52%,3626mV,3607mV,10294.59km
2019/1/1 15:53:24,0,0,行驶,未踩,25%,D,ON,正常模式,41.4375km/h,准备完毕,9Nm,3075rpm,23A,113V,7℃,12℃,42.2A,112.5V,3000kOhm,52%,3636mV,3615mV,10294.59km
2019/1/1 15:53:26,0,0,行驶,未踩,24%,D,ON,正常模式,41.25km/h,准备完毕,10Nm,2979rpm,28A,113V,7℃,12℃,49A,112.3V,3000kOhm,52%,3639mV,3622mV,10294.59km
2019/1/1 15:53:28,0,0,行驶,未踩,0%,D,ON,正常模式,40.28125km/h,准备完毕,1Nm,2882rpm,2A,114V,7℃,12℃,24.1A,113.2V,3000kOhm,52%,3639mV,3627mV,10294.59km
2019/1/1 15:53:30,0,0,行驶,踩下,0%,D,ON,正常模式,35.34375km/h,准备完毕,-19Nm,2545rpm,-38A,116V,7℃,12℃,-20.1A,115V,2999kOhm,52%,3718mV,3711mV,10294.59km
2019/1/1 15:53:32,0,0,行驶,踩下,0%,D,ON,正常模式,30.8125km/h,准备完毕,-17Nm,2216rpm,-29A,115V,7℃,12℃,-8.8A,114.6V,3000kOhm,52%,3694mV,3683mV,10294.69km
2019/1/1 15:53:34,0,0,行驶,未踩,0%,D,ON,正常模式,27.21875km/h,准备完毕,-7Nm,1964rpm,-11A,114V,8℃,12℃,9.6A,113.9V,2999kOhm,52%,3685mV,3679mV,10294.69km
2019/1/1 15:53:36,0,0,行驶,未踩,13%,D,ON,正常模式,25.375km/h,准备完毕,3Nm,1832rpm,5A,114V,7℃,12℃,26.2A,113.3V,3000kOhm,52%,3667mV,3660mV,10294.69km
2019/1/1 15:53:38,0,0,行驶,未踩,0%,D,ON,正常模式,23.375km/h,准备完毕,0Nm,1725rpm,0A,114V,8℃,12℃,21.1A,113.5V,2999kOhm,52%,3667mV,3660mV,10294.69km
2019/1/1 15:53:40,0,0,行驶,未踩,0%,D,ON,正常模式,20.84375km/h,准备完毕,-6Nm,1488rpm,-7A,114V,8℃,12℃,13.4A,113.8V,3000kOhm,52%,3670mV,3662mV,10294.69km
2019/1/1 15:53:42,0,0,行驶,未踩,0%,D,ON,正常模式,17.51563km/h,准备完毕,-6Nm,1266rpm,-6A,114V,8℃,11℃,14.6A,113.8V,2999kOhm,52%,3680mV,3672mV,10294.69km
2019/1/1 15:53:44,0,0,行驶,未踩,0%,D,ON,正常模式,14.65625km/h,准备完毕,-5Nm,1052rpm,-4A,114V,8℃,11℃,16.6A,113.7V,2999kOhm,52%,3680mV,3672mV,10294.69km
2019/1/1 15:53:46,121.4033,31.01242,行驶,未踩,3%,D,ON,正常模式,12.125km/h,准备完毕,-2Nm,876rpm,-2A,114V,8℃,11℃,19.5A,113.6V,2999kOhm,52%,3680mV,3672mV,10294.69km
2019/1/1 15:53:48,121.4032,31.01243,行驶,未踩,5%,D,ON,正常模式,10.17188km/h,准备完毕,0Nm,726rpm,0A,114V,8℃,11℃,20.9A,113.5V,2999kOhm,52%,3677mV,3669mV,10294.69km
2019/1/1 15:53:50,121.4031,31.01243,行驶,未踩,0%,D,ON,正常模式,8.234375km/h,准备完毕,0Nm,594rpm,0A,114V,8℃,11℃,20.9A,113.5V,3000kOhm,52%,3676mV,3669mV,10294.69km
2019/1/1 15:53:52,121.4031,31.01243,行驶,踩下,0%,D,ON,正常模式,5.359375km/h,准备完毕,0Nm,377rpm,0A,114V,8℃,11℃,21.1A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:53:54,121.4025,31.01222,行驶,踩下,0%,D,ON,正常模式,3.25km/h,准备完毕,0Nm,226rpm,0A,114V,8℃,11℃,21.1A,113.5V,2999kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:53:56,121.4024,31.01218,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,114V,8℃,11℃,21.1A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:53:58,121.4024,31.01219,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,114V,7℃,11℃,21.1A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:00,121.4024,31.01219,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,114V,7℃,11℃,21.1A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:02,121.4024,31.01218,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,0A,114V,7℃,11℃,21A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:04,121.4024,31.01218,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,8℃,11℃,20.9A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:06,121.4024,31.01218,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,8℃,11℃,20.9A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:08,121.4024,31.01218,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,8℃,11℃,20.9A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:10,121.4024,31.01217,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.9A,113.5V,2999kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:12,121.4024,31.01217,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.9A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:14,121.4024,31.01217,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.9A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:16,121.4024,31.01217,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,8℃,11℃,20.9A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:18,121.4024,31.01217,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:20,121.4024,31.01217,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,2999kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:22,121.4024,31.01216,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:24,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:26,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:28,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:30,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:32,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,2999kOhm,52%,3674mV,3666mV,10294.69km
2019/1/1 15:54:34,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,51%,3674mV,3666mV,10294.69km
2019/1/1 15:54:36,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.8A,113.5V,3000kOhm,51%,3674mV,3666mV,10294.69km
2019/1/1 15:54:38,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,21.2A,113.5V,3000kOhm,51%,3674mV,3666mV,10294.69km
2019/1/1 15:54:40,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,11℃,20.7A,113.5V,2999kOhm,51%,3674mV,3666mV,10294.69km
2019/1/1 15:54:42,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,6℃,10℃,20.7A,113.5V,3000kOhm,51%,3674mV,3666mV,10294.69km
2019/1/1 15:54:44,121.4024,31.01215,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,7℃,10℃,20.7A,113.5V,3000kOhm,51%,3674mV,3666mV,10294.69km
2019/1/1 15:54:46,121.4024,31.01214,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,6℃,10℃,20.7A,113.5V,3000kOhm,51%,3674mV,3666mV,10294.69km
2019/1/1 15:54:48,121.4024,31.01214,行驶,踩下,0%,D,ON,正常模式,0km/h,准备完毕,0Nm,0rpm,-1A,114V,6℃,10℃,20.7A,113.5V,3000kOhm,51%,3674mV,3666mV,10294.69km
